employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
17339,26,Male,Single,66316.2,Full-time,South,Yes,5.2,1
10278,54,Male,Married,73357.29,Full-time,Northeast,No,0.2,1
11676,54,Female,Married,62036.11,Full-time,Northeast,No,3.3,1
14233,26,Other,Single,73940.63,Full-time,Northeast,Yes,4.8,1
17514,30,Female,Married,56400.55,Full-time,Northeast,Yes,1.0,0
14922,38,Female,Divorced,65965.01,Full-time,South,Yes,10.9,1
14566,55,Female,Married,77910.95,Full-time,West,No,15.6,1
13899,43,Male,Single,68257.81,Full-time,Midwest,Yes,1.1,1
14312,24,Female,Married,93577.36,Contract,Northeast,Yes,6.7,0
15436,45,Female,Married,43626.9,Part-time,South,Yes,2.3,0
18622,61,Female,Married,79007.41,Contract,South,Yes,4.4,1
14689,51,Male,Married,37793.29,Contract,Midwest,Yes,16.3,0
16681,42,Female,Single,50824.9,Full-time,South,Yes,11.1,1
13791,51,Female,Married,71106.46,Full-time,Northeast,Yes,10.1,1
12279,41,Female,Married,52232.72,Full-time,Midwest,Yes,3.6,1
14595,22,Male,Single,63046.07,Full-time,South,No,3.5,0
13195,31,Male,Single,59400.84,Part-time,South,Yes,1.0,0
11302,59,Other,Single,59151.33,Full-time,South,No,3.2,0
16717,44,Male,Married,63523.76,Full-time,West,Yes,16.8,1
12287,44,Male,Widowed,84483.95,Full-time,West,No,12.3,1
12804,41,Male,Married,81970.32,Part-time,West,Yes,5.2,1
10853,54,Female,Single,60699.52,Full-time,Midwest,No,16.2,1
17533,45,Female,Single,44571.2,Full-time,Midwest,No,17.3,0
15527,46,Male,Single,82482.07,Full-time,Northeast,No,4.7,1
17092,57,Other,Single,42581.88,Part-time,South,No,1.5,0
19909,57,Female,Single,52930.11,Full-time,West,Yes,3.2,1
14983,46,Male,Divorced,49843.63,Full-time,South,Yes,3.7,1
19953,47,Male,Married,52917.21,Part-time,West,No,0.5,0
11542,61,Male,Single,70248.96,Full-time,Midwest,Yes,20.1,1
15329,50,Male,Married,63946.4,Part-time,West,No,2.8,0
18172,59,Female,Divorced,50620.55,Full-time,Midwest,Yes,1.2,1
16485,59,Male,Married,63763.3,Part-time,West,Yes,1.7,1
11329,47,Other,Married,61839.71,Part-time,Midwest,No,1.2,0
19558,56,Male,Single,65281.59,Full-time,Northeast,No,3.6,1
11114,44,Female,Married,79360.36,Full-time,Midwest,Yes,11.5,1
15165,53,Female,Single,76636.59,Full-time,West,No,2.2,1
17524,23,Female,Married,72540.08,Full-time,West,No,4.2,0
10548,44,Female,Married,76833.19,Full-time,South,Yes,0.6,1
13747,22,Male,Married,99175.05,Full-time,South,Yes,1.0,1
13558,42,Male,Single,98852.22,Full-time,Midwest,Yes,2.5,1
10277,57,Female,Single,81941.33,Contract,West,Yes,4.8,1
12292,55,Female,Single,83241.08,Full-time,South,No,5.3,1
18049,38,Female,Single,71979.08,Full-time,Northeast,No,3.2,1
15645,38,Male,Married,88525.65,Part-time,West,No,0.6,0
16535,47,Other,Single,86902.6,Full-time,Northeast,No,3.4,1
19074,54,Female,Married,66258.41,Full-time,Northeast,Yes,4.3,1
16532,47,Male,Married,57825.9,Contract,Northeast,No,0.6,0
10002,50,Female,Single,89549.66,Full-time,West,Yes,12.8,1
17376,49,Female,Divorced,59059.29,Full-time,Northeast,Yes,4.0,1
17635,23,Male,Single,96956.11,Full-time,Northeast,Yes,1.5,1
10923,36,Male,Single,65679.36,Contract,Midwest,No,6.7,0
10955,46,Male,Single,88628.68,Part-time,Northeast,No,0.7,0
16746,53,Female,Married,65714.02,Full-time,Northeast,Yes,1.8,1
10017,43,Male,Single,60275.85,Full-time,West,Yes,15.1,1
14335,60,Male,Single,63945.96,Full-time,Northeast,No,3.0,1
14939,59,Other,Married,67184.24,Full-time,Midwest,No,0.2,1
10974,35,Male,Single,67280.63,Full-time,West,No,3.9,1
12760,25,Female,Single,60446.99,Full-time,South,Yes,12.6,1
16033,26,Female,Married,68674.65,Part-time,Northeast,Yes,1.9,0
15521,46,Female,Single,49330.72,Full-time,West,Yes,4.0,1
11560,43,Male,Single,65343.93,Full-time,Northeast,Yes,2.0,1
16636,58,Female,Married,49862.2,Full-time,South,Yes,3.3,1
13271,43,Female,Widowed,45998.62,Part-time,South,Yes,2.6,0
12424,31,Female,Divorced,61555.47,Full-time,West,No,0.3,1
15621,34,Other,Single,46339.83,Full-time,Northeast,No,9.1,0
14086,55,Male,Married,47006.69,Part-time,South,No,3.5,0
18378,22,Male,Married,54596.43,Full-time,South,No,0.6,0
12794,62,Male,Married,33461.87,Part-time,West,Yes,0.5,0
13994,58,Male,Married,64753.59,Full-time,South,No,0.3,1
11673,53,Male,Divorced,34425.79,Full-time,Northeast,Yes,5.0,1
12102,56,Female,Married,55796.36,Part-time,West,Yes,7.0,0
17158,52,Male,Single,84377.72,Full-time,Northeast,No,8.2,1
10814,44,Male,Married,89211.72,Full-time,South,Yes,4.7,1
12826,27,Female,Married,75157.91,Part-time,South,No,14.0,0
15096,38,Other,Single,57210.57,Full-time,Midwest,No,4.3,0
18939,33,Female,Single,71594.11,Full-time,Northeast,Yes,1.4,1
15955,34,Male,Single,55971.41,Full-time,Midwest,No,2.0,0
12651,22,Female,Single,47968.62,Part-time,West,Yes,3.5,0
18833,59,Male,Widowed,51538.3,Full-time,Northeast,Yes,9.1,1
17369,48,Female,Married,50885.42,Full-time,South,No,7.1,0
14619,51,Female,Single,74990.1,Full-time,South,Yes,3.2,1
15806,25,Female,Single,66017.78,Contract,Northeast,Yes,0.7,0
18078,45,Male,Divorced,78279.72,Part-time,West,No,1.6,0
16948,25,Female,Married,80098.47,Full-time,Midwest,Yes,5.0,1
14310,54,Female,Married,86186.22,Full-time,South,Yes,1.7,1
14842,50,Male,Married,67311.32,Full-time,South,No,2.3,1
11999,64,Male,Single,69542.67,Full-time,West,No,4.0,1
14903,61,Female,Single,67978.6,Full-time,South,Yes,7.0,1
13203,59,Female,Single,51785.93,Part-time,West,Yes,1.9,0
18903,39,Female,Married,52332.06,Full-time,Midwest,Yes,0.7,1
12538,42,Female,Single,53940.08,Full-time,Midwest,Yes,6.7,1
16822,37,Female,Married,30683.79,Full-time,Midwest,No,5.0,0
17716,23,Other,Divorced,69494.02,Full-time,Midwest,Yes,0.0,1
13572,45,Male,Single,62684.42,Part-time,West,No,4.4,0
19689,46,Female,Single,74751.89,Full-time,South,Yes,1.1,1
10508,33,Female,Married,95262.33,Full-time,West,Yes,1.1,1
18706,47,Female,Married,35122.42,Full-time,Northeast,Yes,0.6,1
16494,53,Female,Married,63755.41,Full-time,Midwest,Yes,0.4,1
19619,23,Male,Married,53395.58,Full-time,Midwest,Yes,0.1,0
10647,34,Female,Widowed,54147.28,Full-time,Northeast,Yes,2.5,1
11957,45,Male,Single,77796.02,Part-time,Northeast,Yes,4.5,1
12111,60,Female,Married,63177.71,Full-time,Midwest,Yes,1.0,1
10654,26,Female,Married,69642.83,Full-time,South,No,3.0,0
17831,48,Male,Single,52017.26,Full-time,Midwest,No,7.0,0
13230,58,Male,Married,56202.06,Contract,South,Yes,2.5,0
13800,50,Male,Married,58004.67,Full-time,Northeast,No,5.0,0
11670,39,Female,Single,75899.29,Part-time,Midwest,No,3.7,0
15840,64,Female,Single,71950.7,Full-time,West,No,2.1,1
14223,26,Female,Divorced,96419.77,Contract,Midwest,No,4.8,0
10138,44,Female,Married,55100.32,Full-time,West,No,4.7,0
12340,44,Female,Married,44675.41,Full-time,Midwest,No,15.1,0
19772,30,Male,Widowed,60473.42,Full-time,West,Yes,0.7,1
15288,48,Male,Divorced,80028.15,Full-time,Northeast,Yes,5.6,1
18344,42,Male,Married,42126.6,Part-time,Northeast,Yes,2.2,0
14478,36,Male,Married,66347.84,Full-time,Midwest,No,8.7,1
18017,61,Male,Single,66948.41,Full-time,Northeast,Yes,0.2,1
15654,59,Female,Married,60433.44,Full-time,Northeast,Yes,2.4,1
10322,53,Female,Married,78178.43,Full-time,Northeast,No,6.6,1
14240,46,Male,Married,74940.52,Full-time,South,No,7.3,1
18760,58,Female,Widowed,60205.08,Part-time,West,Yes,0.1,1
10089,45,Female,Single,69962.34,Full-time,Northeast,No,5.9,1
15104,45,Male,Married,68377.82,Full-time,South,No,13.1,1
17557,38,Female,Married,87136.63,Contract,West,No,1.6,0
12076,46,Male,Married,76049.16,Full-time,West,No,6.0,1
19964,25,Male,Married,69636.29,Full-time,Northeast,Yes,1.2,1
18970,63,Male,Widowed,71235.71,Full-time,South,No,3.6,1
15630,44,Female,Single,75193.91,Contract,South,No,6.8,0
17164,30,Female,Married,61862.2,Contract,Midwest,No,1.9,0
18366,50,Female,Married,59676.99,Full-time,Midwest,Yes,3.7,1
10440,55,Male,Single,67726.26,Full-time,Midwest,No,0.5,1
12993,54,Male,Divorced,44484.05,Full-time,South,No,0.4,0
12294,46,Other,Married,81671.63,Contract,Midwest,Yes,4.1,1
14845,34,Other,Single,96478.49,Full-time,South,Yes,8.2,1
12624,37,Male,Divorced,78173.28,Part-time,West,Yes,0.3,1
19967,64,Female,Married,64405.8,Full-time,Northeast,No,0.5,1
13818,55,Female,Single,75175.24,Full-time,South,Yes,8.9,1
14707,23,Female,Married,55210.64,Full-time,South,Yes,0.5,0
15127,52,Male,Widowed,46339.85,Full-time,Midwest,Yes,1.3,1
10611,40,Female,Married,69272.59,Full-time,West,No,1.6,1
17117,39,Other,Married,70359.28,Full-time,South,Yes,1.3,1
14977,22,Female,Married,50777.87,Part-time,Northeast,No,0.8,0
12372,30,Female,Single,73478.12,Full-time,West,Yes,1.8,1
14041,62,Female,Married,54466.07,Full-time,West,Yes,3.7,1
17760,61,Male,Divorced,101808.46,Full-time,Northeast,Yes,16.1,1
12028,51,Female,Married,62552.16,Full-time,West,Yes,1.8,1
18925,56,Female,Married,65479.17,Full-time,Northeast,Yes,2.7,1
11005,34,Female,Married,75788.99,Part-time,Midwest,No,7.9,0
10773,42,Female,Married,53032.09,Part-time,Northeast,Yes,3.8,0
16357,55,Male,Single,74893.62,Full-time,South,Yes,2.0,1
12527,24,Male,Single,57065.54,Full-time,South,Yes,1.6,0
18310,49,Female,Single,72742.93,Full-time,West,No,5.5,1
13028,23,Female,Single,49031.11,Part-time,West,Yes,2.0,0
17451,23,Male,Married,63052.34,Full-time,Midwest,No,9.4,0
17127,44,Male,Married,64349.51,Part-time,Northeast,Yes,1.6,1
19800,38,Male,Single,62992.18,Full-time,Midwest,Yes,5.5,1
13884,33,Female,Single,62233.25,Full-time,Midwest,Yes,1.9,1
10469,64,Male,Married,80039.58,Full-time,Northeast,No,1.7,1
19362,24,Female,Single,90278.36,Full-time,South,Yes,7.7,1
15583,30,Male,Married,66190.39,Full-time,Midwest,No,6.7,0
16802,50,Male,Married,65258.95,Full-time,Northeast,No,0.9,1
14243,46,Female,Married,61736.49,Full-time,South,No,5.1,1
11322,46,Male,Married,67957.56,Part-time,West,No,4.4,0
10500,57,Female,Married,43508.9,Part-time,Midwest,Yes,3.7,0
12745,55,Male,Widowed,69070.01,Full-time,South,Yes,8.1,1
12264,55,Male,Married,67827.64,Full-time,Northeast,No,0.6,1
11949,55,Male,Single,60079.24,Full-time,South,Yes,1.5,1
14246,26,Male,Married,74200.65,Full-time,Northeast,No,4.7,0
12725,45,Male,Widowed,66032.31,Full-time,South,No,3.2,1
13215,24,Male,Married,55121.86,Full-time,South,No,10.0,0
16753,61,Male,Married,64287.75,Part-time,Midwest,No,1.4,0
14851,61,Female,Married,38017.11,Part-time,Midwest,No,1.9,0
10447,25,Female,Divorced,55647.9,Full-time,West,No,15.0,0
12207,32,Male,Single,55682.84,Full-time,Midwest,No,7.9,0
17035,34,Female,Married,83990.94,Full-time,West,Yes,4.4,1
13560,61,Female,Single,49584.22,Full-time,Midwest,Yes,1.3,1
13444,25,Female,Married,47739.56,Contract,South,No,1.3,0
14449,32,Other,Single,32232.1,Full-time,Midwest,No,1.3,0
10791,47,Male,Married,53526.95,Full-time,West,Yes,0.4,1
10144,34,Other,Widowed,66930.36,Full-time,Midwest,Yes,2.8,1
13677,62,Female,Divorced,59552.74,Part-time,Northeast,Yes,6.0,0
12252,54,Female,Single,73324.57,Full-time,South,No,8.2,1
12714,46,Male,Married,67070.34,Full-time,South,Yes,12.3,1
15275,35,Male,Single,85931.38,Full-time,Northeast,Yes,5.5,1
18036,56,Male,Married,68927.34,Full-time,West,Yes,4.1,1
16915,24,Male,Divorced,50676.12,Part-time,West,Yes,1.3,0
15604,22,Female,Married,84406.52,Part-time,West,No,0.5,0
17540,62,Female,Single,76924.38,Part-time,West,Yes,3.0,1
12037,28,Female,Single,45901.53,Full-time,South,Yes,3.0,0
15756,32,Male,Married,70021.16,Full-time,West,Yes,0.2,1
17004,26,Male,Married,74999.05,Full-time,Midwest,Yes,0.3,1
18156,40,Male,Single,76671.77,Full-time,Northeast,Yes,1.0,1
12627,24,Female,Single,45766.82,Full-time,Northeast,Yes,8.4,0
19430,38,Female,Single,63655.23,Full-time,South,Yes,3.4,1
17645,39,Female,Single,71906.08,Contract,South,No,1.2,0
14426,44,Male,Married,51462.19,Full-time,West,No,4.3,0
18445,61,Female,Married,81748.44,Full-time,Midwest,Yes,0.2,1
11809,35,Male,Married,82274.31,Full-time,Northeast,Yes,1.3,1
11802,47,Male,Divorced,78395.76,Full-time,South,Yes,1.2,1
10669,48,Male,Single,74359.27,Part-time,Northeast,Yes,1.0,1
13405,47,Female,Single,71489.23,Full-time,South,Yes,2.4,1
19333,32,Female,Married,47669.49,Full-time,Northeast,No,2.6,0
15987,46,Male,Single,68286.25,Part-time,Northeast,Yes,0.3,1
11201,56,Male,Married,89832.74,Full-time,Northeast,Yes,0.4,1
18323,28,Female,Single,61341.45,Full-time,Midwest,No,3.0,0
18046,38,Male,Married,68803.69,Part-time,Midwest,Yes,5.9,1
12845,24,Male,Widowed,71738.87,Full-time,Midwest,Yes,12.0,1
16726,27,Male,Married,59067.89,Contract,West,Yes,0.2,0
10679,38,Female,Single,40233.04,Full-time,South,Yes,2.0,1
11183,39,Male,Married,79678.83,Full-time,West,Yes,1.7,1
12813,64,Male,Single,71762.31,Part-time,South,Yes,3.3,1
13487,40,Female,Single,47065.33,Full-time,Midwest,Yes,0.8,1
13790,41,Female,Single,53023.92,Full-time,South,Yes,0.6,1
16552,29,Female,Widowed,42398.66,Full-time,West,No,0.4,0
13507,32,Female,Married,45810.15,Full-time,Midwest,No,1.0,0
12931,57,Male,Married,55537.19,Full-time,South,Yes,6.9,1
19680,54,Female,Single,69033.48,Full-time,Midwest,Yes,1.7,1
18047,44,Other,Single,68825.35,Full-time,South,Yes,2.4,1
17893,43,Male,Single,52984.29,Full-time,South,Yes,0.3,1
18443,35,Female,Married,75164.13,Full-time,West,Yes,3.8,1
14208,28,Female,Married,73596.57,Full-time,Northeast,Yes,1.9,1
18468,63,Female,Widowed,83979.77,Full-time,Northeast,Yes,3.2,1
18108,24,Male,Single,92692.06,Full-time,Northeast,Yes,2.3,1
18401,60,Female,Single,58120.13,Full-time,Northeast,Yes,2.5,1
14632,43,Female,Single,67210.62,Full-time,Northeast,Yes,1.5,1
15516,56,Female,Single,97027.31,Full-time,Midwest,Yes,0.9,1
18692,58,Male,Divorced,42832.34,Full-time,South,Yes,3.1,1
14168,39,Male,Single,41371.66,Full-time,Midwest,No,5.9,0
14958,24,Female,Single,44218.71,Full-time,Midwest,Yes,2.8,0
17266,27,Female,Single,79469.57,Part-time,Northeast,No,0.0,0
17582,33,Male,Divorced,61228.81,Full-time,Midwest,No,10.3,1
10008,40,Male,Married,60616.13,Full-time,West,No,3.1,1
19335,52,Male,Married,66556.31,Full-time,Northeast,Yes,0.1,1
14993,45,Male,Widowed,48384.41,Full-time,West,Yes,0.5,1
11844,51,Female,Widowed,59038.38,Full-time,South,No,1.8,0
14607,41,Female,Married,70234.78,Part-time,South,Yes,1.2,1
10743,38,Male,Single,57353.25,Full-time,South,Yes,7.9,1
11582,28,Female,Married,60466.51,Full-time,South,Yes,6.6,1
13092,60,Female,Married,60805.22,Part-time,Midwest,Yes,0.6,1
13283,40,Female,Divorced,49721.82,Full-time,Midwest,No,1.7,0
15375,49,Female,Married,54630.65,Full-time,Midwest,No,2.0,0
10953,47,Other,Single,82677.93,Full-time,South,No,7.0,1
17551,45,Female,Married,62784.3,Full-time,South,Yes,1.2,1
17333,36,Female,Single,56978.48,Full-time,South,No,7.9,0
11470,30,Male,Married,45985.7,Part-time,South,Yes,5.7,0
10132,53,Male,Single,55173.27,Full-time,South,Yes,3.6,1
15069,48,Male,Divorced,46572.69,Part-time,Northeast,Yes,1.6,0
15701,60,Female,Single,92680.1,Full-time,Midwest,Yes,5.4,1
10609,57,Male,Divorced,81474.78,Contract,South,No,1.2,0
14525,52,Male,Single,37706.27,Full-time,Midwest,Yes,0.9,1
17842,47,Male,Single,64053.81,Contract,Midwest,No,5.0,0
15490,44,Male,Single,70893.62,Full-time,West,No,0.3,1
12840,59,Female,Single,69873.81,Part-time,Northeast,No,0.4,0
11237,46,Male,Married,61454.38,Full-time,South,Yes,11.2,1
13615,37,Female,Married,48132.85,Part-time,Northeast,Yes,3.5,0
15239,47,Female,Divorced,46239.02,Full-time,South,Yes,0.3,1
13833,26,Male,Single,85826.58,Full-time,Midwest,No,2.0,0
16225,46,Male,Single,58694.61,Full-time,Midwest,Yes,0.6,1
15649,50,Female,Single,63266.86,Full-time,Midwest,No,0.9,1
10491,46,Male,Married,60438.5,Contract,West,Yes,6.1,1
16174,38,Female,Married,71171.79,Contract,West,Yes,6.2,1
17870,39,Female,Single,73391.96,Full-time,South,Yes,1.9,1
18662,34,Male,Married,49288.3,Full-time,Northeast,Yes,9.2,1
17546,34,Male,Single,65240.38,Full-time,Midwest,No,0.5,1
10361,33,Male,Single,61299.76,Contract,Northeast,No,8.7,0
17855,31,Female,Married,92237.79,Full-time,Midwest,Yes,3.2,1
18134,53,Female,Married,56060.68,Full-time,South,Yes,0.1,1
10391,51,Other,Single,60695.15,Full-time,Midwest,Yes,3.1,1
12389,44,Female,Widowed,73582.69,Full-time,South,Yes,0.8,1
19987,59,Male,Single,61189.93,Full-time,West,No,3.8,1
10182,23,Female,Single,94569.24,Part-time,South,Yes,0.2,0
13648,53,Male,Married,40204.37,Part-time,West,Yes,0.4,0
13081,32,Female,Married,69986.38,Full-time,Northeast,Yes,5.4,1
10806,44,Male,Widowed,50216.99,Part-time,Midwest,No,5.7,0
17441,37,Male,Married,75348.87,Full-time,West,Yes,0.7,1
10849,47,Male,Single,96015.91,Part-time,Northeast,Yes,1.8,1
17459,29,Male,Single,61772.25,Part-time,Northeast,No,0.6,0
13108,57,Male,Single,63086.16,Full-time,Midwest,Yes,6.5,1
10536,46,Female,Married,61184.01,Contract,South,No,0.7,0
17789,40,Male,Married,77887.58,Part-time,Northeast,No,4.1,0
16561,37,Female,Married,75707.41,Part-time,Northeast,No,12.6,0
19958,43,Female,Single,71391.32,Full-time,South,Yes,12.2,1
17821,54,Female,Single,72767.44,Full-time,Northeast,No,1.6,1
14601,33,Female,Single,69886.04,Full-time,West,Yes,1.7,1
12347,42,Female,Single,61875.09,Full-time,South,No,2.9,1
11978,35,Male,Married,74696.73,Part-time,Northeast,Yes,3.3,1
13700,24,Female,Widowed,71058.92,Contract,Northeast,No,4.1,0
18282,63,Female,Divorced,59140.57,Full-time,Midwest,Yes,12.1,1
17277,64,Male,Single,66624.51,Full-time,West,No,5.6,1
17425,31,Male,Single,73187.35,Part-time,South,No,4.8,0
16352,46,Female,Married,64855.05,Full-time,West,No,8.9,1
15285,63,Male,Married,76447.04,Contract,West,Yes,7.7,1
14383,41,Male,Married,63786.12,Full-time,South,Yes,2.1,1
14020,43,Female,Married,56643.14,Full-time,West,Yes,0.1,1
18180,32,Female,Married,43822.48,Part-time,South,Yes,6.2,0
18324,55,Male,Single,73725.07,Contract,Midwest,Yes,2.2,1
16703,41,Female,Divorced,64499.7,Full-time,West,No,4.1,1
12915,33,Female,Single,59242.95,Full-time,Northeast,Yes,6.6,1
15358,52,Male,Single,55737.97,Part-time,South,Yes,3.0,0
13367,34,Male,Divorced,53977.75,Full-time,South,Yes,7.8,1
18643,58,Male,Married,56115.78,Full-time,Northeast,Yes,6.0,1
15231,23,Female,Single,82449.22,Full-time,Midwest,Yes,3.2,1
13870,62,Male,Single,67854.53,Full-time,Northeast,Yes,2.8,1
14169,59,Female,Married,44711.28,Full-time,Midwest,No,5.1,0
11917,29,Other,Married,79391.02,Full-time,South,No,0.3,0
14295,55,Male,Married,57281.29,Full-time,South,Yes,11.5,1
14004,54,Male,Single,62864.86,Contract,West,Yes,7.0,1
19574,52,Female,Married,53369.11,Full-time,West,Yes,1.6,1
16480,32,Other,Married,61620.69,Full-time,Midwest,Yes,13.0,1
16556,37,Male,Widowed,59599.55,Full-time,Northeast,No,2.5,0
13867,44,Male,Married,67324.23,Part-time,South,Yes,0.2,1
10304,26,Female,Single,68782.83,Full-time,Midwest,No,8.9,0
14683,61,Male,Married,57281.17,Full-time,South,No,1.0,0
14139,25,Other,Divorced,59648.63,Full-time,West,Yes,10.4,0
17180,64,Male,Married,45396.66,Full-time,West,No,2.8,0
16393,58,Male,Married,64567.99,Full-time,West,No,0.8,1
18473,55,Female,Divorced,67431.18,Part-time,Northeast,Yes,2.8,1
14279,42,Male,Single,74699.62,Full-time,South,Yes,1.4,1
19155,47,Male,Single,53493.76,Full-time,West,No,9.4,0
14885,54,Male,Single,47295.43,Full-time,Northeast,Yes,1.4,1
11034,64,Female,Single,54050.4,Full-time,Northeast,No,5.0,0
10416,47,Male,Single,79317.78,Full-time,West,Yes,1.2,1
11412,45,Female,Single,61774.24,Part-time,Midwest,Yes,6.2,1
12412,57,Female,Widowed,82676.7,Full-time,South,Yes,0.4,1
19352,36,Female,Single,49067.62,Full-time,Midwest,Yes,2.4,1
13959,64,Male,Single,76379.71,Contract,West,No,21.6,0
19654,44,Male,Divorced,69124.93,Part-time,West,No,1.0,0
14623,58,Female,Married,68035.75,Full-time,West,No,8.5,1
12817,49,Male,Married,54689.95,Full-time,South,Yes,1.7,1
11203,45,Female,Divorced,55890.52,Full-time,Northeast,Yes,6.0,1
10127,36,Male,Married,74799.03,Full-time,West,Yes,18.7,1
10137,58,Male,Single,64528.67,Full-time,South,Yes,0.3,1
19205,59,Male,Single,67491.36,Full-time,South,Yes,9.7,1
10229,60,Male,Married,50093.14,Part-time,Northeast,Yes,7.8,0
13861,45,Female,Married,64433.4,Full-time,Northeast,No,2.2,1
13289,32,Male,Married,61727.97,Full-time,South,Yes,3.9,1
12425,59,Male,Single,91529.92,Full-time,Northeast,No,6.6,1
13661,46,Male,Single,70732.44,Full-time,West,No,0.7,1
10023,42,Female,Married,68120.48,Full-time,West,No,0.3,1
19327,54,Female,Married,67556.34,Full-time,Northeast,Yes,2.6,1
16594,45,Female,Divorced,47964.46,Part-time,Northeast,No,0.6,0
14630,61,Male,Single,52265.14,Full-time,South,Yes,3.6,1
16018,39,Male,Divorced,64417.96,Contract,Midwest,No,0.3,0
13845,60,Female,Single,52414.56,Part-time,Midwest,Yes,7.8,0
14012,54,Male,Married,73966.51,Part-time,South,No,4.7,0
11870,50,Male,Single,64372.46,Contract,Northeast,Yes,6.1,1
16744,31,Male,Divorced,70591.12,Contract,South,No,10.9,0
19257,32,Male,Married,48766.18,Full-time,Midwest,Yes,0.2,1
16538,39,Male,Single,32894.53,Full-time,Midwest,Yes,3.3,1
14572,25,Male,Single,70460.07,Part-time,Midwest,Yes,2.4,0
16938,38,Female,Married,88738.28,Full-time,Midwest,No,2.7,1
13385,32,Female,Married,51313.42,Part-time,South,No,9.5,0
17830,39,Female,Married,91476.27,Full-time,Midwest,No,5.0,1
12698,36,Female,Single,75341.49,Part-time,South,No,4.5,0
19860,32,Male,Single,73182.54,Full-time,West,Yes,4.1,1
12239,56,Male,Single,77307.89,Full-time,Midwest,No,13.4,1
12069,58,Male,Single,69425.94,Full-time,West,Yes,4.2,1
10383,27,Male,Married,74632.47,Part-time,West,Yes,0.1,0
18799,35,Female,Single,76417.07,Part-time,Northeast,Yes,6.7,1
18263,49,Female,Single,60111.56,Full-time,West,Yes,2.9,1
